geoRegion,date,sumTotal,pop,per100PersonsTotal,type,version
FR,2021-09-16,412345,325496,126.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-17,412345,325496,126.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-18,412345,325496,126.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-19,431902,325496,132.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-20,431902,325496,132.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-21,431902,325496,132.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-22,431902,325496,132.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-23,431902,325496,132.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-24,431902,325496,132.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-25,431902,325496,132.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-26,436854,325496,134.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-27,436854,325496,134.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-28,436854,325496,134.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-29,436854,325496,134.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-09-30,436854,325496,134.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-01,436854,325496,134.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-02,436854,325496,134.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-03,458071,325496,140.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-04,458071,325496,140.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-05,458071,325496,140.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-06,458071,325496,140.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-07,458071,325496,140.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-08,458071,325496,140.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-09,458071,325496,140.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-10,463636,325496,142.44,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-11,463636,325496,142.44,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-12,463636,325496,142.44,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-13,463636,325496,142.44,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-14,463636,325496,142.44,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-15,463636,325496,142.44,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-16,463636,325496,142.44,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-17,490050,325496,150.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-18,490050,325496,150.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-19,490050,325496,150.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-20,490050,325496,150.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-21,490050,325496,150.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-22,490050,325496,150.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-23,490050,325496,150.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-24,493652,325496,151.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-25,493652,325496,151.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-26,493652,325496,151.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-27,493652,325496,151.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-28,493652,325496,151.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-29,493652,325496,151.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-30,493652,325496,151.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
FR,2021-10-31,493652,325496,151.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2020-12-22,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2020-12-23,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2020-12-24,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2020-12-25,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2020-12-26,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2020-12-27,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2020-12-28,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2020-12-29,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2020-12-30,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2020-12-31,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-01,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-02,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-03,5591,506343,1.1,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-04,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-05,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-06,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-07,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-08,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-09,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-10,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-11,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-12,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-13,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-14,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-15,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-16,12097,506343,2.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-17,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-18,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-19,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-20,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-21,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-22,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-23,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-24,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-25,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-26,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-27,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-28,25925,506343,5.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-29,27717,506343,5.47,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-30,27717,506343,5.47,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-01-31,27717,506343,5.47,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-01,27717,506343,5.47,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-02,27717,506343,5.47,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-03,41292,506343,8.15,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-04,41292,506343,8.15,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-05,41292,506343,8.15,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-06,41292,506343,8.15,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-07,41292,506343,8.15,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-08,41292,506343,8.15,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-09,41292,506343,8.15,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-10,42111,506343,8.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-11,42111,506343,8.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-12,42111,506343,8.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-13,42111,506343,8.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-14,42111,506343,8.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-15,42111,506343,8.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-16,42111,506343,8.32,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-17,46206,506343,9.13,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-18,46206,506343,9.13,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-19,46206,506343,9.13,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-20,46206,506343,9.13,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-21,46206,506343,9.13,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-22,46206,506343,9.13,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-23,46206,506343,9.13,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-24,51018,506343,10.08,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-25,51018,506343,10.08,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-26,51018,506343,10.08,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-27,51018,506343,10.08,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-02-28,60911,506343,12.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-01,60911,506343,12.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-02,60911,506343,12.03,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-03,68436,506343,13.52,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-04,68436,506343,13.52,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-05,68436,506343,13.52,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-06,68436,506343,13.52,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-07,68436,506343,13.52,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-08,68436,506343,13.52,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-09,68436,506343,13.52,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-10,71252,506343,14.07,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-11,71252,506343,14.07,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-12,71252,506343,14.07,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-13,71252,506343,14.07,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-14,71252,506343,14.07,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-15,71252,506343,14.07,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-16,71252,506343,14.07,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-17,72685,506343,14.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-18,72685,506343,14.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-19,72685,506343,14.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-20,72685,506343,14.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-21,91267,506343,18.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-22,91267,506343,18.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-23,91267,506343,18.02,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-24,95260,506343,18.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-25,95260,506343,18.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-26,95260,506343,18.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-27,95260,506343,18.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-28,95260,506343,18.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-29,95260,506343,18.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-30,95260,506343,18.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-03-31,116935,506343,23.09,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-01,116935,506343,23.09,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-02,116935,506343,23.09,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-03,116935,506343,23.09,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-04,116935,506343,23.09,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-05,116935,506343,23.09,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-06,116935,506343,23.09,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-07,125229,506343,24.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-08,125229,506343,24.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-09,125229,506343,24.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-10,125229,506343,24.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-11,125229,506343,24.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-12,125229,506343,24.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-13,125229,506343,24.73,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-14,133522,506343,26.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-15,133522,506343,26.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-16,133522,506343,26.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-17,133522,506343,26.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-18,133522,506343,26.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-19,133522,506343,26.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-20,133522,506343,26.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-21,160328,506343,31.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-22,160328,506343,31.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-23,160328,506343,31.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-24,160328,506343,31.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-25,160328,506343,31.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-26,160328,506343,31.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-27,160328,506343,31.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-28,170155,506343,33.6,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-29,170155,506343,33.6,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-04-30,170155,506343,33.6,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-01,170155,506343,33.6,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-02,201069,506343,39.71,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-03,201069,506343,39.71,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-04,201069,506343,39.71,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-05,208427,506343,41.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-06,208427,506343,41.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-07,208427,506343,41.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-08,208427,506343,41.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-09,208427,506343,41.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-10,208427,506343,41.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-11,208427,506343,41.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-12,215784,506343,42.62,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-13,215784,506343,42.62,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-14,215784,506343,42.62,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-15,215784,506343,42.62,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-16,262544,506343,51.85,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-17,262544,506343,51.85,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-18,262544,506343,51.85,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-19,269902,506343,53.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-20,269902,506343,53.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-21,269902,506343,53.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-22,269902,506343,53.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-23,269902,506343,53.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-24,269902,506343,53.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-25,269902,506343,53.3,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-26,277319,506343,54.77,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-27,277319,506343,54.77,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-28,277319,506343,54.77,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-29,277319,506343,54.77,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-30,340314,506343,67.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-05-31,340314,506343,67.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-01,340314,506343,67.21,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-02,346163,506343,68.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-03,346163,506343,68.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-04,346163,506343,68.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-05,346163,506343,68.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-06,346163,506343,68.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-07,346163,506343,68.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-08,346163,506343,68.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-09,352073,506343,69.53,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-10,352073,506343,69.53,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-11,352073,506343,69.53,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-12,352073,506343,69.53,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-13,383105,506343,75.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-14,383105,506343,75.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-15,383105,506343,75.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-16,389015,506343,76.83,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-17,389015,506343,76.83,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-18,389015,506343,76.83,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-19,389015,506343,76.83,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-20,420856,506343,83.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-21,420856,506343,83.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-22,420856,506343,83.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-23,426766,506343,84.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-24,426766,506343,84.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-25,426766,506343,84.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-26,426766,506343,84.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-27,470150,506343,92.85,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-28,470150,506343,92.85,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-29,470150,506343,92.85,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-06-30,517866,506343,102.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-01,517866,506343,102.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-02,517866,506343,102.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-03,517866,506343,102.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-04,517425,506343,102.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-05,517425,506343,102.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-06,517425,506343,102.19,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-07,535768,506343,105.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-08,535768,506343,105.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-09,535768,506343,105.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-10,535768,506343,105.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-11,535768,506343,105.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-12,535768,506343,105.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-13,535768,506343,105.81,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-14,538120,506343,106.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-15,538120,506343,106.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-16,538120,506343,106.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-17,538120,506343,106.28,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-18,553610,506343,109.33,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-19,553610,506343,109.33,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-20,553610,506343,109.33,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-21,559038,506343,110.41,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-22,559038,506343,110.41,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-23,559038,506343,110.41,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-24,559038,506343,110.41,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-25,559038,506343,110.41,COVID19VaccDosesContingent,2021-10-31_00-00-00
GE,2021-07-26,559038,506343,110.41,COVID19VaccDosesContingent,2021-10-31_00-00-00
