geoRegion,date,pop,sumTotal,per100PersonsTotal,type,version
BL,2021-03-20,290969,49925,17.16,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-03-21,290969,52850,18.16,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-03-22,290969,52850,18.16,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-03-23,290969,52850,18.16,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-03-24,290969,69175,23.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-03-25,290969,69175,23.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-03-26,290969,69175,23.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-03-27,290969,69175,23.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-03-28,290969,69175,23.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-03-29,290969,69175,23.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-03-30,290969,69175,23.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-03-31,290969,69175,23.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-01,290969,82975,28.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-02,290969,82975,28.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-03,290969,82975,28.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-04,290969,82975,28.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-05,290969,82975,28.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-06,290969,82975,28.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-07,290969,90775,31.2,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-08,290969,90775,31.2,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-09,290969,90775,31.2,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-10,290969,90775,31.2,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-11,290969,90775,31.2,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-12,290969,90775,31.2,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-13,290969,90775,31.2,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-14,290969,96625,33.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-15,290969,96625,33.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-16,290969,96625,33.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-17,290969,96625,33.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-18,290969,96625,33.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-19,290969,96625,33.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-20,290969,96625,33.21,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-21,290969,102475,35.22,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-22,290969,102475,35.22,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-23,290969,102475,35.22,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-24,290969,102475,35.22,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-25,290969,115675,39.76,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-26,290969,115675,39.76,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-27,290969,115675,39.76,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-28,290969,120550,41.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-29,290969,120550,41.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-04-30,290969,120550,41.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-01,290969,120550,41.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-02,290969,120550,41.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-03,290969,120550,41.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-04,290969,120550,41.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-05,290969,140450,48.27,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-06,290969,140450,48.27,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-07,290969,140450,48.27,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-08,290969,140450,48.27,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-09,290969,140450,48.27,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-10,290969,140450,48.27,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-11,290969,140450,48.27,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-12,290969,144350,49.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-13,290969,144350,49.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-14,290969,144350,49.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-15,290969,144350,49.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-16,290969,144350,49.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-17,290969,144350,49.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-18,290969,144350,49.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-19,290969,172350,59.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-20,290969,172350,59.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-21,290969,172350,59.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-22,290969,172350,59.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-23,290969,172350,59.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-24,290969,172350,59.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-25,290969,172350,59.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-26,290969,176250,60.57,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-27,290969,176250,60.57,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-28,290969,176250,60.57,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-29,290969,176250,60.57,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-30,290969,176250,60.57,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-05-31,290969,176250,60.57,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-01,290969,176250,60.57,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-02,290969,211775,72.78,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-03,290969,211775,72.78,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-04,290969,211775,72.78,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-05,290969,211775,72.78,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-06,290969,211775,72.78,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-07,290969,211775,72.78,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-08,290969,211775,72.78,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-09,290969,214700,73.79,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-10,290969,214700,73.79,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-11,290969,214700,73.79,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-12,290969,214700,73.79,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-13,290969,214700,73.79,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-14,290969,214700,73.79,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-15,290969,214700,73.79,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-16,290969,233625,80.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-17,290969,233625,80.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-18,290969,233625,80.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-19,290969,233625,80.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-20,290969,233625,80.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-21,290969,233625,80.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-22,290969,233625,80.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-23,290969,253050,86.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-24,290969,253050,86.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-25,290969,253050,86.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-26,290969,253050,86.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-27,290969,253050,86.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-28,290969,253050,86.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-29,290969,253050,86.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-06-30,290969,279350,96.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-01,290969,279350,96.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-02,290969,279350,96.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-03,290969,279350,96.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-04,290969,279350,96.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-05,290969,279350,96.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-06,290969,279350,96.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-07,290969,301925,103.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-08,290969,301925,103.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-09,290969,301925,103.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-10,290969,301925,103.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-11,290969,301925,103.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-12,290969,301925,103.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-13,290969,301925,103.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-14,290969,309925,106.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-15,290969,309925,106.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-16,290969,309925,106.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-17,290969,309925,106.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-18,290969,309925,106.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-19,290969,309925,106.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-20,290969,309925,106.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-21,290969,309925,106.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-22,290969,309925,106.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-23,290969,309925,106.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-24,290969,309925,106.51,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-25,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-26,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-27,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-28,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-29,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-30,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-07-31,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-01,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-02,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-03,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-04,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-05,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-06,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-07,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-08,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-09,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-10,290969,312850,107.52,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-11,290969,317350,109.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-12,290969,317350,109.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-13,290969,317350,109.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-14,290969,317350,109.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-15,290969,317350,109.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-16,290969,317350,109.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-17,290969,317350,109.07,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-18,290969,327350,112.5,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-19,290969,327350,112.5,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-20,290969,327350,112.5,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-21,290969,327350,112.5,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-22,290969,329300,113.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-23,290969,329300,113.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-24,290969,329300,113.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-25,290969,329300,113.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-26,290969,329300,113.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-27,290969,329300,113.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-28,290969,329300,113.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-29,290969,329300,113.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-30,290969,329300,113.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-08-31,290969,329300,113.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-01,290969,334300,114.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-02,290969,334300,114.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-03,290969,334300,114.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-04,290969,334300,114.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-05,290969,334300,114.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-06,290969,334300,114.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-07,290969,334300,114.89,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-08,290969,339300,116.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-09,290969,339300,116.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-10,290969,339300,116.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-11,290969,339300,116.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-12,290969,342225,117.62,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-13,290969,342225,117.62,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-14,290969,342225,117.62,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-15,290969,344725,118.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-16,290969,344725,118.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-17,290969,344725,118.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-18,290969,344725,118.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-19,290969,344725,118.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-20,290969,344725,118.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-21,290969,344725,118.47,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-22,290969,359725,123.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-23,290969,359725,123.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-24,290969,359725,123.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-25,290969,359725,123.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-26,290969,359725,123.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-27,290969,359725,123.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-28,290969,359725,123.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-29,290969,359725,123.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-09-30,290969,359725,123.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-01,290969,359725,123.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-02,290969,359725,123.63,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-03,290969,363625,124.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-04,290969,363625,124.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-05,290969,363625,124.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-06,290969,370625,127.38,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-07,290969,370625,127.38,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-08,290969,370625,127.38,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-09,290969,370625,127.38,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-10,290969,373550,128.38,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-11,290969,373550,128.38,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-12,290969,373550,128.38,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-13,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-14,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-15,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-16,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-17,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-18,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-19,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-20,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-21,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-22,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-23,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-24,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-25,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-26,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-27,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-28,290969,374800,128.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BL,2021-10-29,290969,381300,131.04,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-01-24,196735,13575,6.9,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-01-25,196735,13575,6.9,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-01-26,196735,13575,6.9,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-01-27,196735,14550,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-01-28,196735,14550,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-01-29,196735,14550,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-01-30,196735,14550,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-01-31,196735,14550,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-01,196735,14550,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-02,196735,14550,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-03,196735,14550,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-04,196735,14550,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-05,196735,14550,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-06,196735,14550,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-07,196735,20350,10.34,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-08,196735,20350,10.34,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-09,196735,20350,10.34,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-10,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-11,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-12,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-13,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-14,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-15,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-16,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-17,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-18,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-19,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-20,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-21,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-22,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-23,196735,21325,10.84,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-24,196735,24250,12.33,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-25,196735,24250,12.33,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-26,196735,24250,12.33,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-27,196735,24250,12.33,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-02-28,196735,28750,14.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-01,196735,28750,14.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-02,196735,28750,14.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-03,196735,31675,16.1,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-04,196735,31675,16.1,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-05,196735,31675,16.1,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-06,196735,31675,16.1,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-07,196735,31675,16.1,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-08,196735,31675,16.1,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-09,196735,31675,16.1,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-10,196735,32650,16.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-11,196735,32650,16.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-12,196735,32650,16.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-13,196735,32650,16.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-14,196735,32650,16.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-15,196735,32650,16.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
BS,2021-03-16,196735,32650,16.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
