date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202124,OW,female,215,sex,18840,7703,1.14,40.89,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.47,47
202125,OW,female,407,sex,18840,8110,2.16,43.05,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.435,43.5
202126,OW,female,264,sex,18840,8374,1.4,44.45,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.445,44.5
202127,OW,female,110,sex,18840,8484,0.58,45.03,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.431,43.1
202128,OW,female,123,sex,18840,8607,0.65,45.68,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.48,48
202129,OW,female,141,sex,18840,8748,0.75,46.43,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.486,48.6
202130,OW,female,111,sex,18840,8859,0.59,47.02,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.491,49.1
202131,OW,female,35,sex,18840,8894,0.19,47.21,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.432,43.2
202132,OW,female,183,sex,18840,9077,0.97,48.18,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.428,42.8
202133,OW,female,207,sex,18840,9284,1.1,49.28,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.523,52.300000000000004
202134,OW,female,292,sex,18840,9576,1.55,50.83,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.5,50
202135,OW,female,358,sex,18840,9934,1.9,52.73,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.49,49
202136,OW,female,258,sex,18840,10192,1.37,54.1,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.467,46.7
202137,OW,female,272,sex,18840,10464,1.44,55.54,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.507,50.7
202138,OW,female,225,sex,18840,10689,1.19,56.74,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.479,47.9
202139,OW,female,185,sex,18840,10874,0.98,57.72,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.438,43.8
202140,OW,female,146,sex,18840,11020,0.77,58.49,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.471,47.099999999999994
202141,OW,female,161,sex,18840,11181,0.85,59.35,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.439,43.9
202142,OW,female,47,sex,18840,11228,0.25,59.6,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.5,50
202143,OW,female,13,sex,18840,11241,0.07,59.67,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.565,56.49999999999999
202052,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,NA,NA
202053,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202101,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202102,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202103,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202104,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202105,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202106,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202107,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202108,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202109,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202110,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202111,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202112,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202113,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202114,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202115,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202116,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202117,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202118,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202119,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202120,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202121,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202122,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202123,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202124,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202125,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202126,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202127,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202128,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202129,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202130,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202131,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202132,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202133,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202134,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202135,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202136,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202137,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202138,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202139,OW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202140,OW,unknown,1,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.003,0.3
202141,OW,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202142,OW,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202143,OW,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202052,SG,male,0,sex,258108,0,0,0,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202053,SG,male,8,sex,258108,8,0,0,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.615,61.5
202101,SG,male,155,sex,258108,163,0.06,0.06,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.341,34.1
202102,SG,male,738,sex,258108,901,0.29,0.35,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.405,40.5
202103,SG,male,1639,sex,258108,2540,0.64,0.98,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.402,40.2
202104,SG,male,5128,sex,258108,7668,1.99,2.97,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.459,45.9
202105,SG,male,2554,sex,258108,10222,0.99,3.96,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.423,42.3
202106,SG,male,1432,sex,258108,11654,0.55,4.52,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.405,40.5
202107,SG,male,1231,sex,258108,12885,0.48,4.99,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.487,48.699999999999996
202108,SG,male,1047,sex,258108,13932,0.41,5.4,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.481,48.1
202109,SG,male,2594,sex,258108,16526,1.01,6.4,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.474,47.4
202110,SG,male,2524,sex,258108,19050,0.98,7.38,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.473,47.3
202111,SG,male,1711,sex,258108,20761,0.66,8.04,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.468,46.800000000000004
202112,SG,male,3550,sex,258108,24311,1.38,9.42,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.48,48
202113,SG,male,2756,sex,258108,27067,1.07,10.49,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.476,47.599999999999994
202114,SG,male,4970,sex,258108,32037,1.93,12.41,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.484,48.4
202115,SG,male,5934,sex,258108,37971,2.3,14.71,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.488,48.8
202116,SG,male,6192,sex,258108,44163,2.4,17.11,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.497,49.7
202117,SG,male,7599,sex,258108,51762,2.94,20.05,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.489,48.9
202118,SG,male,4910,sex,258108,56672,1.9,21.96,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.498,49.8
202119,SG,male,7114,sex,258108,63786,2.76,24.71,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.54,54
202120,SG,male,10550,sex,258108,74336,4.09,28.8,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.545,54.50000000000001
202121,SG,male,10885,sex,258108,85221,4.22,33.02,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.545,54.50000000000001
202122,SG,male,11974,sex,258108,97195,4.64,37.66,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.545,54.50000000000001
202123,SG,male,12298,sex,258108,109493,4.76,42.42,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.545,54.50000000000001
202124,SG,male,5745,sex,258108,115238,2.23,44.65,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.544,54.400000000000006
202125,SG,male,2623,sex,258108,117861,1.02,45.66,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.526,52.6
202126,SG,male,2838,sex,258108,120699,1.1,46.76,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.532,53.2
202127,SG,male,2681,sex,258108,123380,1.04,47.8,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.536,53.6
202128,SG,male,1437,sex,258108,124817,0.56,48.36,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.524,52.400000000000006
202129,SG,male,1514,sex,258108,126331,0.59,48.95,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.516,51.6
202130,SG,male,1149,sex,258108,127480,0.45,49.39,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.522,52.2
202131,SG,male,1067,sex,258108,128547,0.41,49.8,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.54,54
202132,SG,male,1624,sex,258108,130171,0.63,50.43,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.528,52.800000000000004
202133,SG,male,1937,sex,258108,132108,0.75,51.18,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.528,52.800000000000004
202134,SG,male,2660,sex,258108,134768,1.03,52.21,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.507,50.7
202135,SG,male,3470,sex,258108,138238,1.34,53.56,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.522,52.2
202136,SG,male,4150,sex,258108,142388,1.61,55.17,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.529,52.900000000000006
202137,SG,male,3637,sex,258108,146025,1.41,56.58,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.529,52.900000000000006
202138,SG,male,4263,sex,258108,150288,1.65,58.23,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.551,55.1
202139,SG,male,2686,sex,258108,152974,1.04,59.27,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.543,54.300000000000004
202140,SG,male,1355,sex,258108,154329,0.52,59.79,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.518,51.800000000000004
202141,SG,male,1072,sex,258108,155401,0.42,60.21,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.54,54
202142,SG,male,1496,sex,258108,156897,0.58,60.79,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.546,54.6
202143,SG,male,773,sex,258108,157670,0.3,61.09,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.535,53.5
202052,SG,female,1,sex,256396,1,0,0,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,1,100
202053,SG,female,5,sex,256396,6,0,0,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.385,38.5
202101,SG,female,299,sex,256396,305,0.12,0.12,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.659,65.9
202102,SG,female,1086,sex,256396,1391,0.42,0.54,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.595,59.5
202103,SG,female,2441,sex,256396,3832,0.95,1.49,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.598,59.8
202104,SG,female,6045,sex,256396,9877,2.36,3.85,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.541,54.1
202105,SG,female,3486,sex,256396,13363,1.36,5.21,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.577,57.699999999999996
202106,SG,female,2106,sex,256396,15469,0.82,6.03,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.595,59.5
202107,SG,female,1299,sex,256396,16768,0.51,6.54,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.513,51.300000000000004
202108,SG,female,1129,sex,256396,17897,0.44,6.98,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.519,51.9
202109,SG,female,2883,sex,256396,20780,1.12,8.1,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.526,52.6
202110,SG,female,2808,sex,256396,23588,1.1,9.2,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.527,52.7
202111,SG,female,1946,sex,256396,25534,0.76,9.96,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.532,53.2
202112,SG,female,3847,sex,256396,29381,1.5,11.46,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.52,52
202113,SG,female,3036,sex,256396,32417,1.18,12.64,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.524,52.400000000000006
202114,SG,female,5299,sex,256396,37716,2.07,14.71,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.516,51.6
202115,SG,female,6216,sex,256396,43932,2.42,17.13,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.512,51.2
202116,SG,female,6260,sex,256396,50192,2.44,19.58,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.503,50.3
202117,SG,female,7940,sex,256396,58132,3.1,22.67,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.511,51.1
202118,SG,female,4952,sex,256396,63084,1.93,24.6,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.502,50.2
202119,SG,female,6057,sex,256396,69141,2.36,26.97,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.46,46
202120,SG,female,8818,sex,256396,77959,3.44,30.41,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.455,45.5
202121,SG,female,9100,sex,256396,87059,3.55,33.95,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.455,45.5
202122,SG,female,9980,sex,256396,97039,3.89,37.85,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.455,45.5
202123,SG,female,10252,sex,256396,107291,4,41.85,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.455,45.5
202124,SG,female,4821,sex,256396,112112,1.88,43.73,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.456,45.6
202125,SG,female,2365,sex,256396,114477,0.92,44.65,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.474,47.4
202126,SG,female,2493,sex,256396,116970,0.97,45.62,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.468,46.800000000000004
202127,SG,female,2320,sex,256396,119290,0.9,46.53,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.464,46.400000000000006
202128,SG,female,1304,sex,256396,120594,0.51,47.03,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.476,47.599999999999994
202129,SG,female,1418,sex,256396,122012,0.55,47.59,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.484,48.4
202130,SG,female,1052,sex,256396,123064,0.41,48,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.478,47.8
202131,SG,female,908,sex,256396,123972,0.35,48.35,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.46,46
202132,SG,female,1453,sex,256396,125425,0.57,48.92,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.472,47.199999999999996
202133,SG,female,1729,sex,256396,127154,0.67,49.59,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.472,47.199999999999996
202134,SG,female,2584,sex,256396,129738,1.01,50.6,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.493,49.3
202135,SG,female,3180,sex,256396,132918,1.24,51.84,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.478,47.8
202136,SG,female,3700,sex,256396,136618,1.44,53.28,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.471,47.099999999999994
202137,SG,female,3236,sex,256396,139854,1.26,54.55,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.471,47.099999999999994
202138,SG,female,3479,sex,256396,143333,1.36,55.9,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.449,44.9
202139,SG,female,2258,sex,256396,145591,0.88,56.78,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.457,45.7
202140,SG,female,1259,sex,256396,146850,0.49,57.27,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.482,48.199999999999996
202141,SG,female,912,sex,256396,147762,0.36,57.63,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.46,46
202142,SG,female,1243,sex,256396,149005,0.48,58.12,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.454,45.4
202143,SG,female,671,sex,256396,149676,0.26,58.38,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.465,46.5
202052,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202053,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202101,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202102,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202103,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202104,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202105,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202106,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202107,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202108,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202109,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202110,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202111,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202112,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202113,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202114,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202115,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202116,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202117,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202118,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202119,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202120,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202121,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202122,SG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202123,SG,unknown,1,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202124,SG,unknown,1,sex,NA,2,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202125,SG,unknown,0,sex,NA,2,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202126,SG,unknown,0,sex,NA,2,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202127,SG,unknown,0,sex,NA,2,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202128,SG,unknown,0,sex,NA,2,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202129,SG,unknown,0,sex,NA,2,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202130,SG,unknown,0,sex,NA,2,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202131,SG,unknown,1,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.001,0.1
202132,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202133,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202134,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202135,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202136,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202137,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202138,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202139,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202140,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202141,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202142,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202143,SG,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0,0
202052,SH,male,0,sex,41162,0,0,0,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,NA,NA
202053,SH,male,46,sex,41162,46,0.11,0.11,COVID19AtLeastOneDosePersons,2021-11-03_08-07-17,detailed,0.495,49.5
